代码,原文评级,评级变动,机构,一个月内调研数,研报前后涨跌幅,研报当天比上一日涨跌幅,研报后一天涨跌幅
600426,买入,维持,财通证券,27,-0.040559441,-0.006993007,-0.033802817
688368,买入,首次,开源证券,7,0.077734036,0.092747047,-0.01373878
300450,买入,维持,西部证券,21,0.015891876,0.033417496,-0.016958896
000636,增持,维持,东方财富证券,11,0.00864,-0.02016,0.029392554
600887,买入,维持,东方财富证券,21,-0.023942944,-0.006367804,-0.017687772
600745,增持,首次,东方财富证券,7,0.026448598,0.00953271,0.016756156
603345,买入,维持,东方财富证券,19,0.009794721,0.011143695,-0.001334107
603700,增持,维持,上海证券,8,-0.013571429,-0.006428571,-0.007189073
300129,增持,维持,天风证券,1,-0.043956044,-0.064713065,0.022193211
600019,买入,维持,东吴证券,7,-0.009302326,-0.009302326,0
002352,增持,首次,平安证券,14,-0.015848052,-0.027340915,0.01181592
601225,增持,维持,国盛证券,8,0.028836251,0.024716787,0.004020101
601658,买入,首次,中原证券,10,0.006276151,0.010460251,-0.004140787
601939,增持,维持,中原证券,6,0.012403101,0.020155039,-0.007598784
002036,买入,首次,新时代证券,9,0.003355705,-0.018456376,0.022222222
000636,买入,维持,国信证券,11,-0.048477315,-0.028899938,-0.02016
600136,买入,维持,东北证券,1,0.002762431,-0.035911602,0.040114613
002258,买入,维持,安信证券,11,0.066510539,0.041217799,0.024291498
603259,买入,首次,万和证券,20,-0.025849888,-0.045216524,0.020283799
600597,买入,维持,天风证券,9,0.001253918,-0.002507837,0.003771213
688222,增持,维持,国海证券,5,-0.021307647,0.005545826,-0.02670537
002019,买入,首次,东吴证券,4,-0.024782609,-0.02826087,0.003579418
002241,买入,维持,开源证券,14,-0.03039716,-0.022631462,-0.007945516
600015,增持,维持,天风证券,1,0.009615385,0.004807692,0.004784689
000961,买入,维持,东方证券,12,0.019565217,0.02173913,-0.00212766
002948,增持,维持,天风证券,1,-0.006097561,0.004065041,-0.010121457
002607,买入,维持,天风证券,16,0.000236967,-0.022985782,0.0237691
000002,买入,维持,东方证券,12,0.014660757,0.015001705,-0.000335909
000796,买入,首次,申港证券,2,0.019664967,-0.040786599,0.06302202
300567,买入,维持,广发证券,4,-0.052679715,-0.05286263,0.000193125
600309,增持,维持,华泰证券,15,0.002659574,-0.019281915,0.022372881
300450,买入,维持,太平洋,21,0.020683585,-0.012322136,0.033417496
002878,买入,维持,安信证券,9,-0.008140008,-0.015873016,0.007857734
300450,买入,首次,浙商证券,21,0.020683585,-0.012322136,0.033417496
300645,买入,维持,财通证券,1,-0.019119351,-0.006952491,-0.012252042
002372,买入,维持,广发证券,12,0.030943785,0.030943785,0
600309,买入,维持,太平洋,15,0.002659574,-0.019281915,0.022372881
002960,买入,首次,东吴证券,7,0.030906389,-0.021693908,0.053766707
600309,买入,维持,华安证券,15,0.002659574,-0.019281915,0.022372881
603185,买入,维持,浙商证券,4,0.008206486,-0.012839179,0.021319389
000671,买入,维持,天风证券,8,0.035014006,0.040616246,-0.00538358
600309,买入,维持,西南证券,15,0.002659574,-0.019281915,0.022372881
002559,买入,首次,申港证券,1,0.037225042,0.015228426,0.021666667
300762,买入,首次,国盛证券,3,-0.011428571,-0.021942857,0.010750175
300450,买入,维持,东吴证券,21,0.020683585,-0.012322136,0.033417496
601231,买入,维持,东吴证券,11,-0.006521739,-0.008695652,0.002192982
002434,买入,维持,东吴证券,1,-0.018331806,-0.017415215,-0.000932836
603160,买入,维持,东方财富证券,4,-0.032479464,-0.033776481,0.001342357
300036,增持,维持,东方财富证券,4,-0.036985668,-0.031900139,-0.005253104
300379,增持,首次,东方财富证券,4,-0.02124183,-0.013071895,-0.008278146
000858,增持,调低,东方财富证券,19,-0.018878299,-0.014296188,-0.004648568
001914,买入,-,广发证券,1,0.06252489,0.011947431,0.049980323
600330,买入,维持,太平洋,1,-0.042532146,-0.012858556,-0.03006012
000671,增持,-,华西证券,8,0.027662517,-0.012448133,0.040616246
002410,买入,维持,中泰证券,12,-0.056626833,-0.022677892,-0.034736696
603392,买入,首次,中泰证券,1,-0.082891566,-0.043373494,-0.041309824
605288,增持,首次,中泰证券,3,-0.005830224,-0.002021144,-0.003816794
002597,-,-,国联证券,10,0.069453376,0.030546624,0.03775351
300638,增持,维持,上海证券,7,-0.091509289,-0.04652234,-0.047181965
688356,买入,首次,东方证券,1,-0.0546875,-0.02578125,-0.029671211
300841,买入,首次,西南证券,1,-0.03400294,-0.002488976,-0.031592597
002430,增持,维持,上海证券,5,-0.022420046,0.014177382,-0.036085826
688396,买入,首次,东方证券,3,-0.049177489,-0.015411255,-0.034294759
000656,-,-,安信证券,7,0.0225,0.0025,0.019950125
002739,买入,维持,安信证券,11,0.038976149,0.076788831,-0.035116153
603519,增持,首次,国元证券,1,0.050793651,0.038730159,0.011613692
300785,买入,维持,东方证券,9,-0.07086683,-0.010660608,-0.060854973
300567,增持,首次,国联证券,4,-0.065005417,-0.012820513,-0.05286263
603369,买入,维持,民生证券,15,0.087017969,0.098324248,-0.010294118
002410,买入,维持,天风证券,12,-0.056626833,-0.022677892,-0.034736696
600079,买入,维持,广发证券,3,-0.004799548,0.011293055,-0.015912898
002745,买入,维持,天风证券,1,0.013465627,0.013465627,0
600567,买入,维持,国盛证券,4,0.012539185,0.009404389,0.00310559
002978,买入,首次,信达证券,1,0.029657795,-0.007097592,0.037018126
688012,增持,维持,国联证券,9,-0.126181578,-0.041437679,-0.088407293
002159,买入,维持,东方证券,2,0.002431118,0,0.002431118
002739,买入,维持,华泰证券,11,0.038976149,0.076788831,-0.035116153
002202,增持,维持,平安证券,13,-0.004946414,0.012366035,-0.017100977
002738,买入,维持,财通证券,1,-0.015551367,0.014137606,-0.029275093
600893,买入,维持,东兴证券,4,-0.047095761,-0.032443747,-0.015143321
002812,买入,首次,新时代证券,11,0.008729389,0.01842871,-0.00952381
603528,买入,首次,天风证券,3,-0.01054339,0.0324412,-0.041633936
002254,增持,首次,华西证券,6,0.005208333,0.003255208,0.001946788
000786,买入,首次,国金证券,8,0.076716016,0.049259758,0.026167265
002867,买入,维持,万联证券,11,-0.051470588,-0.028676471,-0.02346707
603866,买入,首次,国金证券,4,-0.008609487,0.000649773,-0.009253247
605003,买入,首次,天风证券,2,0.011457109,0.022326675,-0.010632184
600383,买入,维持,山西证券,14,-0.000695894,-0.008350731,0.007719298
601006,增持,维持,浙商证券,3,0,-0.004601227,0.004622496
600926,买入,维持,天风证券,6,-0.009049774,-0.020361991,0.011547344
603697,买入,首次,华金证券,1,-0.020408163,-0.010452962,-0.010060362
000560,增持,首次,平安证券,3,0.075880759,0.046070461,0.028497409
002803,买入,维持,华西证券,9,-0.026595745,-0.00106383,-0.025559105
603986,增持,维持,东方财富证券,12,-0.102536763,-0.038429073,-0.066669747
002966,增持,维持,天风证券,1,0.014454665,-0.00131406,0.015789474
603027,增持,维持,东方财富证券,10,-0.040351785,-0.042938438,0.002702703
000651,增持,维持,东方财富证券,12,-0.025758697,-0.025018505,-0.000759186
000681,买入,维持,广发证券,6,0.11374096,0.012491782,0.1
600305,增持,维持,华创证券,17,0.061105723,0.07129001,-0.009506564
688298,买入,首次,国盛证券,1,-0.012821392,0.028385327,-0.040069338
300041,增持,维持,上海证券,6,-0.007863696,0.02948886,-0.036282623
601186,买入,-,中国银河,3,0.001190476,0.00952381,-0.008254717
300676,增持,维持,西南证券,3,-0.015058278,0.041193079,-0.054025866
601666,买入,维持,信达证券,2,0.052727273,0.067272727,-0.01362862
300825,买入,维持,国海证券,4,-0.005535055,0.008118081,-0.013543192
601117,买入,-,中国银河,5,0.008726003,0.008726003,0
603160,买入,维持,广发证券,4,0.022320442,0.064364641,-0.039501687
600031,买入,维持,中国银河,17,-0.006184067,0.001818843,-0.007988381
002081,买入,维持,中国银河,6,0.001917546,0.004793864,-0.002862595
600170,买入,维持,中国银河,2,-0.003278689,0.006557377,-0.009771987
000157,买入,维持,中国银河,17,0.00400534,0.014686248,-0.010526316
601633,买入,维持,民生证券,26,-0.065585331,-0.023272214,-0.0433213
002555,买入,维持,民生证券,15,0.010200492,0.043264158,-0.031692515
688013,买入,首次,西南证券,1,0.085445519,0.084400314,0.000963855
300497,买入,维持,西南证券,5,0.011072664,0.01384083,-0.002730375
603533,买入,首次,民生证券,7,0.20988024,0.1,0.099891127
600820,买入,-,中国银河,1,-0.003484321,0.005226481,-0.008665511
300206,买入,维持,西南证券,3,-0.023012552,0.015167364,-0.03760948
601877,增持,维持,国联证券,8,-0.00310559,0,-0.00310559
605338,增持,首次,国盛证券,4,-0.006042926,0,-0.006042926
600104,买入,维持,山西证券,22,-0.034992785,0.024531025,-0.058098592
603916,买入,首次,东方证券,13,0.034241532,-0.010309278,0.045014881
605358,增持,首次,国元证券,3,0.123809524,0.1,0.021645022
002043,买入,维持,广发证券,2,-0.007383966,0.012658228,-0.019791667
600004,买入,首次,中泰证券,2,0.081853282,0.019305019,0.061363636
600309,买入,维持,光大证券,15,0.051013277,0.017936175,0.032494279
688008,增持,维持,中银证券,10,0.039877301,0.056681782,-0.015903067
601169,增持,维持,中银证券,3,0.006302521,0.008403361,-0.002083333
601633,买入,维持,华西证券,26,-0.065585331,-0.023272214,-0.0433213
601238,买入,维持,华西证券,16,-0.018754689,0.012753188,-0.031111111
603136,买入,首次,国信证券,7,0.027586207,0.031034483,-0.003344482
002803,买入,维持,开源证券,9,0.049162011,0.05027933,-0.00106383
002007,增持,维持,西南证券,15,-0.002436323,0.024806202,-0.026583099
002837,买入,首次,浙商证券,1,0.038755981,0.05215311,-0.01273306
000988,买入,维持,国信证券,3,0.03891366,0.047426024,-0.008126935
000538,买入,维持,西南证券,4,0.004965736,0.02204787,-0.016713633
600486,买入,维持,安信证券,21,0.10386681,0.045864662,0.05545856
600055,买入,维持,西南证券,3,0.002535926,0.022823331,-0.019834711
600438,买入,维持,民生证券,18,0.096732026,0.052287582,0.042236025
000969,增持,首次,安信证券,3,-0.007246377,0.010144928,-0.017216643
002399,买入,维持,西南证券,2,-0.001994018,0.015453639,-0.017182131
002332,增持,维持,西南证券,7,0.004273504,0.003561254,0.000709723
002475,买入,维持,中银证券,18,-0.015918713,0.009314141,-0.025
688050,买入,首次,西南证券,6,-0.002572498,0.019644528,-0.021788991
000625,买入,维持,太平洋,16,-0.067231638,-0.014689266,-0.053325688
601633,买入,维持,太平洋,26,-0.065585331,-0.023272214,-0.0433213
601633,买入,维持,华金证券,26,-0.065585331,-0.023272214,-0.0433213
601231,增持,维持,中银证券,11,0.019051839,0.032786885,-0.013299013
600048,买入,维持,光大证券,18,-0.002475248,0.001856436,-0.004323657
603986,增持,维持,中银证券,12,0.020173454,0.06094457,-0.038429073
600487,增持,维持,天风证券,2,0.007879186,0.024950755,-0.01665599
300825,买入,维持,天风证券,4,-0.005535055,0.008118081,-0.013543192
600703,增持,首次,国金证券,4,0.04699958,0.056231641,-0.008740564
300759,买入,维持,浙商证券,15,0.006794207,0.028070803,-0.020695652
600782,持有,维持,太平洋,2,0.00921659,0.020737327,-0.011286682
601633,买入,维持,安信证券,26,-0.065585331,-0.023272214,-0.0433213
300415,增持,维持,中泰证券,5,-0.007153076,0.063662375,-0.066577001
600486,买入,维持,中泰证券,21,0.10386681,0.045864662,0.05545856
601238,买入,维持,东方证券,16,-0.018754689,0.012753188,-0.031111111
002756,买入,维持,国金证券,5,0.067805123,0.050728277,0.01625239
601633,买入,维持,国盛证券,26,-0.065585331,-0.023272214,-0.0433213
600233,增持,首次,东方财富证券,8,0.006982157,0.02094647,-0.013677812
601633,买入,维持,西部证券,26,-0.065585331,-0.023272214,-0.0433213
600009,增持,首次,中泰证券,8,0.109617682,0.04853644,0.05825381
601988,增持,维持,天风证券,2,0.003115265,0.003115265,0
003000,买入,维持,天风证券,2,0.047979798,0.038510101,0.009118541
601238,买入,维持,安信证券,16,-0.018754689,0.012753188,-0.031111111
600104,买入,维持,华西证券,22,-0.034992785,0.024531025,-0.058098592
300999,买入,首次,华西证券,5,0.045812808,0.012479475,0.032922478
603517,买入,维持,天风证券,18,0.024766237,0.014657569,0.00996264
601998,买入,维持,天风证券,3,0.005870841,0.007827789,-0.001941748
600104,买入,维持,安信证券,22,-0.034992785,0.024531025,-0.058098592
000066,买入,维持,太平洋,4,0.020599251,0.040574282,-0.019196161
600491,买入,维持,广发证券,3,0.023529412,0.026143791,-0.002547771
002709,买入,维持,东吴证券,7,0.023796348,0.02102933,0.002710027
600486,买入,维持,开源证券,21,0.10386681,0.045864662,0.05545856
002007,增持,维持,东方财富证券,15,-0.002436323,0.024806202,-0.026583099
300383,增持,首次,东方财富证券,13,0.064584436,0.068819481,-0.003962358
600977,增持,维持,东方财富证券,4,0.038919778,0.019062748,0.019485581
601231,增持,首次,东方财富证券,11,0.019051839,0.032786885,-0.013299013
300294,增持,首次,东方财富证券,4,-0.00958379,0.014786418,-0.024015111
600196,增持,首次,东方财富证券,5,0.145803842,0.041658241,0.099980586
002127,增持,维持,东方财富证券,7,-0.01687534,0.023952096,-0.039872408
601933,买入,维持,东方财富证券,10,0.001239157,0.003717472,-0.002469136
603030,买入,维持,天风证券,1,0.032015066,,
601636,买入,维持,华泰证券,11,0.078619367,,
601933,买入,维持,华泰证券,10,0.003717472,,
601666,增持,维持,国盛证券,2,0.067272727,,
300188,买入,首次,开源证券,8,0.044493392,,
300271,买入,维持,开源证券,5,0.066860465,,
600141,买入,维持,中泰证券,2,0.014423077,,
002088,买入,维持,天风证券,1,0.055307761,,
000423,买入,维持,天风证券,3,-0.031047266,,
600966,买入,维持,国盛证券,6,0.01958042,,
002221,买入,维持,浙商证券,2,-0.002982107,,
601288,买入,维持,天风证券,5,0.003125,,
003011,买入,首次,天风证券,1,0.052232062,,
002603,增持,维持,国信证券,4,0.026656512,,
000951,买入,首次,天风证券,6,-0.006374299,,
688508,买入,首次,国盛证券,4,0.2,,
601919,增持,首次,东方证券,3,0.099866844,,
600383,买入,维持,天风证券,14,0.011971831,,
600104,买入,维持,东方证券,22,0.024531025,,
603019,买入,维持,开源证券,10,0.024772915,,
601238,买入,维持,东吴证券,16,0.012753188,,
600104,买入,维持,东吴证券,22,0.024531025,,
601633,买入,维持,东吴证券,26,-0.023272214,,
600406,买入,首次,国海证券,10,0.035794183,,
600195,买入,维持,西部证券,7,0.012212644,,
300888,买入,首次,华创证券,11,0.009993425,-0.049835634,0.062967063
002938,买入,维持,华创证券,7,-0.01841306,-0.014616553,-0.003852822
600406,买入,调高,国信证券,10,-0.013562387,0.01039783,-0.023713647
002702,增持,首次,上海证券,3,-0.029976019,0.003597122,-0.033452808
300999,增持,首次,开源证券,5,-0.00296846,0.12987013,-0.117569787
601858,增持,维持,渤海证券,1,-0.026871401,-0.009596929,-0.01744186
601288,增持,维持,中银证券,5,-0.003144654,0.006289308,-0.009375
002531,增持,维持,天风证券,7,-0.046542553,-0.011968085,-0.034993271
002747,增持,维持,上海证券,8,0.010130857,0.011397214,-0.001252087
605111,买入,首次,国盛证券,5,-0.090895752,0.099992664,-0.173536081
002925,买入,维持,天风证券,7,-0.019938176,-0.012828439,-0.007202129
603707,增持,维持,西南证券,12,-0.001755266,-0.007522568,0.005811016
603915,买入,首次,西部证券,3,-0.073112265,-0.022373152,-0.051900286
300999,增持,首次,国联证券,5,-0.00296846,0.12987013,-0.117569787
601233,买入,维持,光大证券,16,0.001239926,-0.01115933,0.012539185
603233,增持,首次,国联证券,17,0.007127883,0.002620545,0.004495557
601155,买入,维持,天风证券,10,-0.040389573,-0.006015468,-0.034582133
002601,买入,维持,新时代证券,9,-0.048687714,-0.014834538,-0.034362934
002250,买入,维持,新时代证券,5,-0.000402576,-0.034219002,0.035014589
002206,增持,维持,新时代证券,4,-0.002590674,0.007772021,-0.010282776
600803,买入,首次,开源证券,2,-0.018248175,-0.018248175,0
600104,买入,调高,招银国际,22,-0.076,0.008,-0.083333333
002594,买入,维持,招银国际,14,-0.090894335,0.030352216,-0.117674858
000002,买入,维持,光大证券,12,-0.037264957,0.007179487,-0.044127631
002044,买入,维持,国信证券,11,0.110662359,-0.026655897,0.141078838
601012,买入,维持,财信证券,19,-0.056629274,-0.035950804,-0.0214496
600048,买入,维持,天风证券,18,-0.023869347,0.015075377,-0.038366337
